Id,Style
3913,American Pale Ale
3914,American Brown Ale
3915,Saison
3916,Witbier
3917,American Pale Ale
3918,American IPA
3919,American IPA
3920,American Amber Ale
3921,American Amber Ale
3922,American IPA
3923,Witbier
3924,American IPA
3925,American IPA
3926,Imperial IPA
3927,American IPA
3928,American IPA
3929,Saison
3930,American Amber Ale
3931,American Light Lager
3932,American IPA
3933,American IPA
3934,American IPA
3935,American IPA
3936,American Pale Ale
3937,American IPA
3938,Blonde Ale
3939,American Stout
3940,American IPA
3941,Saison
3942,American IPA
3943,American Amber Ale
3944,American IPA
3945,American IPA
3946,American Pale Ale
3947,American Pale Ale
3948,Saison
3949,American Pale Ale
3950,American Pale Ale
3951,Imperial IPA
3952,American Stout
3953,Blonde Ale
3954,American Pale Ale
3955,American Light Lager
3956,American IPA
3957,American Stout
3958,American IPA
3959,American Amber Ale
3960,Irish Red Ale
3961,American IPA
3962,American Pale Ale
3963,American Light Lager
3964,American IPA
3965,American Amber Ale
3966,American Light Lager
3967,American Pale Ale
3968,American IPA
3969,American Pale Ale
3970,American IPA
3971,American IPA
3972,American IPA
3973,American IPA
3974,Blonde Ale
3975,American Pale Ale
3976,American IPA
3977,American Pale Ale
3978,American Brown Ale
3979,Imperial IPA
3980,Saison
3981,American Brown Ale
3982,American Amber Ale
3983,American IPA
3984,American IPA
3985,American Pale Ale
3986,American Pale Ale
3987,American Light Lager
3988,American IPA
3989,American Pale Ale
3990,American IPA
3991,American IPA
3992,American IPA
3993,American IPA
3994,American IPA
3995,American IPA
3996,American IPA
3997,American Pale Ale
3998,Irish Red Ale
3999,American Amber Ale
4000,American IPA
4001,American IPA
4002,American IPA
4003,American IPA
4004,American IPA
4005,American Pale Ale
4006,American Stout
4007,American IPA
4008,American IPA
4009,Saison
4010,American Light Lager
4011,American Pale Ale
4012,Irish Red Ale
4013,American IPA
4014,American Pale Ale
4015,Saison
4016,American Amber Ale
4017,American IPA
4018,American IPA
4019,Imperial IPA
4020,American IPA
4021,Irish Red Ale
4022,American Amber Ale
4023,Saison
4024,Saison
4025,American IPA
4026,American IPA
4027,American Amber Ale
4028,American IPA
4029,American IPA
4030,American Pale Ale
4031,American IPA
4032,American IPA
4033,American Pale Ale
4034,American IPA
4035,American IPA
4036,American Pale Ale
4037,American IPA
4038,Imperial IPA
4039,Saison
4040,Irish Red Ale
4041,American Pale Ale
4042,American Pale Ale
4043,American Light Lager
4044,American IPA
4045,American IPA
4046,American Pale Ale
4047,American Pale Ale
4048,American Brown Ale
4049,American IPA
4050,American IPA
4051,American Light Lager
4052,American Pale Ale
4053,American Amber Ale
4054,American Pale Ale
4055,American IPA
4056,American IPA
4057,Imperial IPA
4058,American IPA
4059,American Pale Ale
4060,American IPA
4061,American IPA
4062,American IPA
4063,Blonde Ale
4064,American IPA
4065,American IPA
4066,Witbier
4067,American Pale Ale
4068,American Pale Ale
4069,American Pale Ale
4070,American Stout
4071,American IPA
4072,American IPA
4073,American Pale Ale
4074,American Pale Ale
4075,American Light Lager
4076,American Amber Ale
4077,American Light Lager
4078,American Brown Ale
4079,American IPA
4080,American Pale Ale
4081,Imperial IPA
4082,American IPA
4083,American Pale Ale
4084,Imperial IPA
4085,American IPA
4086,American Pale Ale
4087,American IPA
4088,Saison
4089,American IPA
4090,American IPA
4091,American IPA
4092,American Pale Ale
4093,American Amber Ale
4094,American IPA
4095,American Pale Ale
4096,American Pale Ale
4097,American Pale Ale
4098,American Stout
4099,American IPA
4100,American IPA
4101,American IPA
4102,Imperial IPA
4103,American IPA
4104,American Stout
4105,Witbier
4106,American IPA
4107,American IPA
4108,Irish Red Ale
4109,Saison
4110,American Stout
4111,American Pale Ale
4112,American Stout
4113,American IPA
4114,American IPA
4115,American IPA
4116,American IPA
4117,American IPA
4118,American Amber Ale
4119,American IPA
4120,American IPA
4121,American Pale Ale
4122,Irish Red Ale
4123,American Pale Ale
4124,American IPA
4125,American IPA
4126,American IPA
4127,American Pale Ale
4128,American IPA
4129,American IPA
4130,American Pale Ale
4131,American Pale Ale
4132,American Pale Ale
4133,American IPA
4134,American Stout
4135,American Light Lager
4136,American Light Lager
4137,American Pale Ale
4138,American Pale Ale
4139,American IPA
4140,American Brown Ale
4141,American IPA
4142,American IPA
4143,American IPA
4144,American Pale Ale
4145,American IPA
4146,American Amber Ale
4147,American IPA
4148,American Stout
4149,American IPA
4150,American IPA
4151,American IPA
4152,Saison
4153,American IPA
4154,American IPA
4155,American IPA
4156,American Pale Ale
4157,American Amber Ale
4158,American IPA
4159,Blonde Ale
4160,Imperial IPA
4161,Saison
4162,American Light Lager
4163,American Pale Ale
4164,American Pale Ale
4165,Imperial IPA
4166,Witbier
4167,American IPA
4168,Witbier
4169,Saison
4170,American IPA
4171,American Pale Ale
4172,American Amber Ale
4173,American Pale Ale
4174,American Brown Ale
4175,Saison
4176,Imperial IPA
4177,American Pale Ale
4178,American Brown Ale
4179,American IPA
4180,American IPA
4181,American IPA
4182,American IPA
4183,American IPA
4184,American IPA
4185,American IPA
4186,American IPA
4187,Saison
4188,American Light Lager
4189,American IPA
4190,American IPA
4191,American Pale Ale
4192,American Pale Ale
4193,American IPA
4194,American IPA
4195,Irish Red Ale
4196,American IPA
4197,American Amber Ale
4198,American Pale Ale
4199,American IPA
4200,American Pale Ale
4201,American Light Lager
4202,American IPA
4203,American Pale Ale
4204,American Pale Ale
4205,American Stout
4206,Blonde Ale
4207,Irish Red Ale
4208,American IPA
4209,American Pale Ale
4210,American Pale Ale
4211,American Pale Ale
4212,American Pale Ale
4213,American Pale Ale
4214,Saison
4215,American Amber Ale
4216,American IPA
4217,American Pale Ale
4218,American Amber Ale
4219,American Pale Ale
4220,American Amber Ale
4221,American IPA
4222,American IPA
4223,American IPA
4224,American Amber Ale
4225,American IPA
4226,American IPA
4227,American Brown Ale
4228,American Pale Ale
4229,Irish Red Ale
4230,American IPA
4231,Witbier
4232,American Amber Ale
4233,American IPA
4234,American Brown Ale
4235,Irish Red Ale
4236,Imperial IPA
4237,American IPA
4238,American Amber Ale
4239,American Pale Ale
4240,American Pale Ale
4241,Blonde Ale
4242,American Light Lager
4243,American Pale Ale
4244,American IPA
4245,American Stout
4246,American Pale Ale
4247,American IPA
4248,Blonde Ale
4249,American IPA
4250,American IPA
4251,Witbier
4252,American Pale Ale
4253,American IPA
4254,Imperial IPA
4255,Imperial IPA
4256,Saison
4257,Saison
4258,American IPA
4259,Saison
4260,American IPA
4261,American IPA
4262,American IPA
4263,American Light Lager
4264,American IPA
4265,American Light Lager
4266,Saison
4267,Blonde Ale
4268,American Pale Ale
4269,American IPA
4270,American Pale Ale
4271,Irish Red Ale
4272,American IPA
4273,American IPA
4274,American Pale Ale
4275,American Stout
4276,American IPA
4277,American IPA
4278,American Light Lager
4279,Irish Red Ale
4280,American Brown Ale
4281,American IPA
4282,American Pale Ale
4283,Saison
4284,Witbier
4285,Blonde Ale
4286,American IPA
4287,American Pale Ale
4288,American Pale Ale
4289,American IPA
4290,American IPA
4291,Saison
4292,American Pale Ale
4293,American Pale Ale
4294,American Light Lager
4295,Saison
4296,American IPA
4297,Irish Red Ale
4298,American IPA
4299,American IPA
4300,American Amber Ale
4301,American IPA
4302,American Pale Ale
4303,Imperial IPA
4304,American Pale Ale
4305,American IPA
4306,American IPA
4307,American IPA
4308,American Pale Ale
4309,American Brown Ale
4310,American IPA
4311,American Light Lager
4312,American Stout
4313,American IPA
4314,American IPA
4315,Blonde Ale
4316,American IPA
4317,American IPA
4318,Blonde Ale
4319,American Pale Ale
4320,American IPA
4321,American IPA
4322,American Brown Ale
4323,Imperial IPA
4324,American IPA
4325,Saison
4326,Blonde Ale
4327,American IPA
4328,Imperial IPA
4329,Blonde Ale
4330,Witbier
4331,American Pale Ale
4332,American IPA
4333,American IPA
4334,American Light Lager
4335,American IPA
4336,American Pale Ale
4337,Imperial IPA
4338,Saison
4339,American Pale Ale
4340,Imperial IPA
4341,American Amber Ale
4342,American Stout
4343,Blonde Ale
4344,Irish Red Ale
4345,American IPA
4346,American IPA
4347,American Pale Ale
4348,American IPA
4349,American Light Lager
4350,American Pale Ale
4351,Saison
4352,American Light Lager
4353,American IPA
4354,American IPA
4355,American IPA
4356,Imperial IPA
4357,Blonde Ale
4358,American Pale Ale
4359,American IPA
4360,American Amber Ale
4361,American IPA
4362,Irish Red Ale
4363,American IPA
4364,American IPA
4365,American Pale Ale
4366,American IPA
4367,Saison
4368,Saison
4369,American Light Lager
4370,Blonde Ale
4371,American IPA
4372,Saison
4373,American IPA
4374,American IPA
4375,American Pale Ale
4376,American Amber Ale
4377,American IPA
4378,American Light Lager
4379,Saison
4380,Imperial IPA
4381,American Pale Ale
4382,American Pale Ale
4383,American Pale Ale
4384,American IPA
4385,American IPA
4386,American Amber Ale
4387,American Pale Ale
4388,American Brown Ale
4389,American Light Lager
4390,American Stout
4391,American Pale Ale
4392,American Pale Ale
4393,American Stout
4394,American IPA
4395,American IPA
4396,American IPA
4397,American IPA
4398,American Pale Ale
4399,American IPA
4400,American Pale Ale
4401,American IPA
4402,American Pale Ale
4403,American Light Lager
4404,Imperial IPA
4405,American IPA
4406,American IPA
4407,American Pale Ale
4408,American IPA
4409,American IPA
4410,American IPA
4411,American Pale Ale
4412,American Brown Ale
4413,Blonde Ale
4414,American IPA
4415,Saison
4416,American IPA
4417,American IPA
4418,Irish Red Ale
4419,Saison
4420,Imperial IPA
4421,American IPA
4422,American IPA
4423,American Pale Ale
4424,American IPA
4425,American Pale Ale
4426,American IPA
4427,Blonde Ale
4428,American IPA
4429,American IPA
4430,American Amber Ale
4431,American IPA
4432,American Pale Ale
4433,American Pale Ale
4434,American IPA
4435,American Pale Ale
4436,American Pale Ale
4437,American Amber Ale
4438,American IPA
4439,American Pale Ale
4440,Blonde Ale
4441,American IPA
4442,Blonde Ale
4443,American Pale Ale
4444,American IPA
4445,American Pale Ale
4446,American Light Lager
4447,American IPA
4448,Witbier
4449,American IPA
4450,American Amber Ale
4451,American Pale Ale
4452,American Amber Ale
4453,American IPA
4454,American Pale Ale
4455,Imperial IPA
4456,American Amber Ale
4457,American IPA
4458,American IPA
4459,American IPA
4460,American Pale Ale
4461,American IPA
4462,Saison
4463,American IPA
4464,Irish Red Ale
4465,American IPA
4466,American Pale Ale
4467,American Light Lager
4468,American Pale Ale
4469,American Pale Ale
4470,Irish Red Ale
4471,Saison
4472,American Pale Ale
4473,Irish Red Ale
4474,American Pale Ale
4475,American IPA
4476,American IPA
4477,Saison
4478,American IPA
4479,American IPA
4480,Irish Red Ale
4481,American Pale Ale
4482,American IPA
4483,Witbier
4484,American Stout
4485,Blonde Ale
4486,American Amber Ale
4487,American Brown Ale
4488,American Pale Ale
4489,Saison
4490,Irish Red Ale
4491,American Pale Ale
4492,American Pale Ale
4493,American Stout
4494,American Pale Ale
4495,American IPA
4496,American IPA
4497,American Amber Ale
4498,American Brown Ale
4499,American Pale Ale
4500,American IPA
4501,American Stout
4502,American IPA
4503,American IPA
4504,Imperial IPA
4505,American IPA
4506,Irish Red Ale
4507,American IPA
4508,Irish Red Ale
4509,American Pale Ale
4510,American Pale Ale
4511,Witbier
4512,American IPA
4513,American IPA
4514,American IPA
4515,American Amber Ale
4516,American IPA
4517,American Light Lager
4518,American IPA
4519,American Brown Ale
4520,American IPA
4521,Blonde Ale
4522,American IPA
4523,American Pale Ale
4524,American Amber Ale
4525,American IPA
4526,American Brown Ale
4527,American IPA
4528,Saison
4529,American IPA
4530,American IPA
4531,American IPA
4532,American IPA
4533,American Stout
4534,American IPA
4535,American IPA
4536,American IPA
4537,American IPA
4538,American IPA
4539,American Brown Ale
4540,American IPA
4541,American IPA
4542,American Pale Ale
4543,American Pale Ale
4544,American IPA
4545,American IPA
4546,American Pale Ale
4547,Witbier
4548,American Stout
4549,American Pale Ale
4550,American IPA
4551,Saison
4552,American Stout
4553,American IPA
4554,American Light Lager
4555,American IPA
4556,American IPA
4557,American IPA
4558,Witbier
4559,Blonde Ale
4560,American IPA
4561,American IPA
4562,American IPA
4563,Saison
4564,Blonde Ale
4565,Blonde Ale
4566,American IPA
4567,American IPA
4568,Witbier
4569,Blonde Ale
4570,Blonde Ale
4571,American Pale Ale
4572,American IPA
4573,American IPA
4574,Witbier
4575,American IPA
4576,Blonde Ale
4577,Irish Red Ale
4578,American Pale Ale
4579,American IPA
4580,American Pale Ale
4581,American Pale Ale
4582,American Amber Ale
4583,American Pale Ale
4584,American IPA
4585,American Pale Ale
4586,Irish Red Ale
4587,American Pale Ale
4588,Witbier
4589,American IPA
4590,American IPA
4591,American Pale Ale
4592,American IPA
4593,American Pale Ale
4594,American IPA
4595,Blonde Ale
4596,Blonde Ale
4597,American IPA
4598,American IPA
4599,American IPA
4600,Saison
4601,Imperial IPA
4602,Irish Red Ale
4603,American Pale Ale
4604,American Pale Ale
4605,American IPA
4606,American IPA
4607,American Light Lager
4608,American Brown Ale
4609,American IPA
4610,American Light Lager
4611,American Pale Ale
4612,American Pale Ale
4613,American IPA
4614,Imperial IPA
4615,American IPA
4616,Blonde Ale
4617,American IPA
4618,American Light Lager
4619,Witbier
4620,American IPA
4621,American Pale Ale
4622,American IPA
4623,American IPA
4624,Imperial IPA
4625,American Pale Ale
4626,American Pale Ale
4627,American Pale Ale
4628,American IPA
4629,American Pale Ale
4630,American Pale Ale
4631,Saison
4632,American IPA
4633,American IPA
4634,American IPA
4635,American IPA
4636,American IPA
4637,American IPA
4638,American IPA
4639,Imperial IPA
4640,American IPA
4641,American Light Lager
4642,American Pale Ale
4643,Imperial IPA
4644,American IPA
4645,American Brown Ale
4646,American IPA
4647,American IPA
4648,Saison
4649,American IPA
4650,American IPA
4651,American IPA
4652,American Pale Ale
4653,American IPA
4654,Saison
4655,American IPA
4656,American Stout
4657,American Pale Ale
4658,American Pale Ale
4659,American Pale Ale
4660,American IPA
4661,Witbier
4662,American IPA
4663,American IPA
4664,American IPA
4665,Blonde Ale
4666,Imperial IPA
4667,American IPA
4668,American Pale Ale
4669,American Amber Ale
4670,Imperial IPA
4671,American Amber Ale
4672,American Pale Ale
4673,American Pale Ale
4674,American Amber Ale
4675,American Amber Ale
4676,American Pale Ale
4677,American Pale Ale
4678,American Pale Ale
4679,Imperial IPA
4680,American IPA
4681,American IPA
4682,American IPA
4683,American Amber Ale
4684,American IPA
4685,American Pale Ale
4686,American IPA
4687,American Brown Ale
4688,American Pale Ale
4689,American Pale Ale
4690,Blonde Ale
4691,American IPA
4692,American IPA
4693,Imperial IPA
4694,American Amber Ale
4695,American IPA
4696,American Stout
4697,American Pale Ale
4698,American Brown Ale
4699,American Brown Ale
4700,American IPA
4701,American Pale Ale
4702,American Pale Ale
4703,American Pale Ale
4704,Imperial IPA
4705,American Pale Ale
4706,American IPA
4707,Blonde Ale
4708,American IPA
4709,American Light Lager
4710,American IPA
4711,American Amber Ale
4712,American IPA
4713,Blonde Ale
4714,American IPA
4715,American Stout
4716,Saison
4717,American IPA
4718,American Amber Ale
4719,American Amber Ale
4720,American Pale Ale
4721,American IPA
4722,American Pale Ale
4723,American IPA
4724,American IPA
4725,Saison
4726,Saison
4727,Saison
4728,American Stout
